Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,70,100.0,1
gmd:language/gmd:LanguageCode,70,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,70,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,70,100.0,1
gmd:hierarchyLevelName/gco:CharacterString,70,100.0,1
che:CHE_MD_Metadata/gmd:contact,70,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,70,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,70,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,70,100.0,1
gmd:CI_Contact/gmd:phone,70,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,70,100.0,1
gmd:CI_Contact/gmd:address,70,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/gmd:administrativeArea/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,70,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,70,100.0,1
gmd:CI_Contact/gmd:onlineResource,70,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,70,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,70,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,70,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,69,98.6,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,69,98.6,1
gmd:dateStamp/gco:DateTime,70,100.0,1
gmd:metadataStandardName/gco:CharacterString,70,100.0,1
gmd:metadataStandardVersion/gco:CharacterString,70,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,70,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,70,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,70,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,70,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,70,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectCount/gco:Integer,70,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,70,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,70,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,70,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,70,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,70,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,70,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,70,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,70,100.0,1
gmd:CI_Citation/gmd:date,70,100.0,1
gmd:CI_Date/gmd:date/gco:Date,70,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,70,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,70,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,70,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,70,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,70,100.0,1
