Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,1,100.0,1
gmd:language/gmd:LanguageCode,1,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,1,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,1,100.0,1
che:CHE_MD_Metadata/gmd:contact,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,1,100.0,1
gmd:CI_Contact/gmd:phone,1,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,1,100.0,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,1,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,1,100.0,1
gmd:CI_Contact/gmd:address,1,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,1,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,1,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,1,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,1,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,1,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,1,100.0,1
gmd:CI_Contact/gmd:onlineResource,1,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,1,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,1,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,1,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,1,100.0,1
